TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr7 B2|7 21.13 cM	mouse chr7 B2|7 21.13 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5|5 D-E1	mouse chr5|5 D-E1	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 E4|14 64.72 cM	mouse chr14 E4|14 64.72 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 C|7 34.38 cM	mouse chr7 C|7 34.38 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F1|9 54.61 cM	mouse chr9 F1|9 54.61 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 D1|15 29.03 cM	mouse chr15 D1|15 29.03 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A7.3|X 37.33 cM	mouse chrX A7.3|X 37.33 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 D1|13 52.99 cM	mouse chr13 D1|13 52.99 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B3|7 30.53 cM	mouse chr7 B3|7 30.53 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 C1.3|2 39.21 cM	mouse chr2 C1.3|2 39.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D3|4 67.11 cM	mouse chr4 D3|4 67.11 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 E4|17 55.13 cM	mouse chr17 E4|17 55.13 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 A3.3|17 12.41 cM	mouse chr17 A3.3|17 12.41 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 A2|18 11.39 cM	mouse chr18 A2|18 11.39 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A3.1|13 12.25 cM	mouse chr13 A3.1|13 12.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 A|19 7.41 cM	mouse chr19 A|19 7.41 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H4|2 103.71 cM	mouse chr2 H4|2 103.71 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E1|11 71.83 cM	mouse chr11 E1|11 71.83 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A2|3 6.12 cM	mouse chr3 A2|3 6.12 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 A1|6 3.31 cM	mouse chr6 A1|6 3.31 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G1.3|5 68.26 cM	mouse chr5 G1.3|5 68.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 D|1 44.69 cM	mouse chr1 D|1 44.69 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 D|11 64.24 cM	mouse chr11 D|11 64.24 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E2-E3|2 55.06 cM	mouse chr2 E2-E3|2 55.06 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 C3|10 50.27 cM	mouse chr10 C3|10 50.27 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A1.1|12 3.94 cM	mouse chr12 A1.1|12 3.94 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A3|16 12.4 cM	mouse chr16 A3|16 12.4 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H4|2 102.85 cM	mouse chr2 H4|2 102.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 E2.3|14 51.79 cM	mouse chr14 E2.3|14 51.79 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B3|11 41.95 cM	mouse chr11 B3|11 41.95 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F3|9 61.81 cM	mouse chr9 F3|9 61.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A1|13 3.66 cM	mouse chr13 A1|13 3.66 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX F2|X 65.49 cM	mouse chrX F2|X 65.49 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 C2|8 40.28 cM	mouse chr8 C2|8 40.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A2|3 6.19 cM	mouse chr3 A2|3 6.19 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 E3|18 55.64 cM	mouse chr18 E3|18 55.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A2|12 13.0 cM	mouse chr12 A2|12 13.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G3|5 86.84 cM	mouse chr5 G3|5 86.84 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 C3.3|16 50.23 cM	mouse chr16 C3.3|16 50.23 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 D|11 63.54 cM	mouse chr11 D|11 63.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 C3|8 41.55 cM	mouse chr8 C3|8 41.55 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 A1|4 2.31 cM	mouse chr4 A1|4 2.31 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E2|11 84.53 cM	mouse chr11 E2|11 84.53 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F4|9 74.08 cM	mouse chr9 F4|9 74.08 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H6|1 97.74 cM	mouse chr1 H6|1 97.74 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 A|19 4.11 cM	mouse chr19 A|19 4.11 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 C1.3|1 29.09 cM	mouse chr1 C1.3|1 29.09 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B1.3|11 30.95 cM	mouse chr11 B1.3|11 30.95 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G2|5 82.22 cM	mouse chr5 G2|5 82.22 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 A3.2|11 14.25 cM	mouse chr11 A3.2|11 14.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E2|11 83.47 cM	mouse chr11 E2|11 83.47 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 B3|6 27.74 cM	mouse chr6 B3|6 27.74 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E5|2 59.46 cM	mouse chr2 E5|2 59.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX F1|X 57.28 cM	mouse chrX F1|X 57.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A1|16 5.61 cM	mouse chr16 A1|16 5.61 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.52 cM	mouse chr17 B1|17 18.52 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H6|1 98.34 cM	mouse chr1 H6|1 98.34 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B5.3|10 36.83 cM	mouse chr10 B5.3|10 36.83 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 D3|15 36.25 cM	mouse chr15 D3|15 36.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A1|16 9.64 cM	mouse chr16 A1|16 9.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B3|10 27.48 cM	mouse chr10 B3|10 27.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E2|2 54.84 cM	mouse chr2 E2|2 54.84 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 C|7 35.02 cM	mouse chr7 C|7 35.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A3.2|13 13.52 cM	mouse chr13 A3.2|13 13.52 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 F1|3 39.02 cM	mouse chr3 F1|3 39.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 A5|4 21.81 cM	mouse chr4 A5|4 21.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E1|11 67.77 cM	mouse chr11 E1|11 67.77 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G2|5 74.68 cM	mouse chr5 G2|5 74.68 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 C3|4 36.94 cM	mouse chr4 C3|4 36.94 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D1|4 53.28 cM	mouse chr4 D1|4 53.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 E1.3|17 43.77 cM	mouse chr17 E1.3|17 43.77 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 F1|3 37.83 cM	mouse chr3 F1|3 37.83 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 C1.2|2 34.81 cM	mouse chr2 C1.2|2 34.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B3|7 29.6 cM	mouse chr7 B3|7 29.6 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 A2|8 14.27 cM	mouse chr8 A2|8 14.27 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 E1|8 70.34 cM	mouse chr8 E1|8 70.34 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13|13 A3.1-A3.2	mouse chr13|13 A3.1-A3.2	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 55.86 cM	mouse chr7 E3|7 55.86 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A3|16 11.29 cM	mouse chr16 A3|16 11.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 C3|4 38.0 cM	mouse chr4 C3|4 38.0 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 62.53 cM	mouse chr5 F|5 62.53 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 D3-E1|7 50.47 cM	mouse chr7 D3-E1|7 50.47 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14|14 E4-E5	mouse chr14|14 E4-E5	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 E|12 52.9 cM	mouse chr12 E|12 52.9 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A1.1|X 3.65 cM	mouse chrX A1.1|X 3.65 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 A3|7 15.88 cM	mouse chr7 A3|7 15.88 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B3|7 29.43 cM	mouse chr7 B3|7 29.43 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 F|5 60.58 cM	mouse chr5 F|5 60.58 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 B3|6 29.15 cM	mouse chr6 B3|6 29.15 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 C1.1|16 33.65 cM	mouse chr16 C1.1|16 33.65 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 B|1 21.21 cM	mouse chr1 B|1 21.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B1|16 13.76 cM	mouse chr16 B1|16 13.76 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 A2|8 14.12 cM	mouse chr8 A2|8 14.12 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 E5|2 60.63 cM	mouse chr2 E5|2 60.63 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 F1|12 60.26 cM	mouse chr12 F1|12 60.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr12 A1.1|12 4.05 cM	mouse chr12 A1.1|12 4.05 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX C3|X 41.48 cM	mouse chrX C3|X 41.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A7.2|X	mouse chrX A7.2|X	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 D|9 42.32 cM	mouse chr9 D|9 42.32 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H6|1 95.85 cM	mouse chr1 H6|1 95.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 D1|13 50.26 cM	mouse chr13 D1|13 50.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 E3.3|9 50.2 cM	mouse chr9 E3.3|9 50.2 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 C3|19 38.19 cM	mouse chr19 C3|19 38.19 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 D2|19 47.53 cM	mouse chr19 D2|19 47.53 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 F3|15 57.39 cM	mouse chr15 F3|15 57.39 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 C|9 34.6 cM	mouse chr9 C|9 34.6 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 E1|18 39.85 cM	mouse chr18 E1|18 39.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 D1|18 29.07 cM	mouse chr18 D1|18 29.07 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 57.53 cM	mouse chr7 E3|7 57.53 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 D1|10 53.56 cM	mouse chr10 D1|10 53.56 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX 46.42 cM|X D	mouse chrX 46.42 cM|X D	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 41.3 cM|8 C3	mouse chr8 41.3 cM|8 C3	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 C3|14 28.01 cM	mouse chr14 C3|14 28.01 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 B3|4 32.85 cM	mouse chr4 B3|4 32.85 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 12.17 cM|17 A3.3	mouse chr17 12.17 cM|17 A3.3	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 C3|6 37.21 cM	mouse chr6 C3|6 37.21 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 B|1 19.66 cM	mouse chr1 B|1 19.66 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A7.3|X 36.55 cM	mouse chrX A7.3|X 36.55 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 32.29 cM|10 B4	mouse chr10 32.29 cM|10 B4	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 F1|3 38.82 cM	mouse chr3 F1|3 38.82 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 B1|4 26.54 cM	mouse chr4 B1|4 26.54 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 H2|2	mouse chr2 H2|2	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G3|5 86.93 cM	mouse chr5 G3|5 86.93 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 G1|6 64.58 cM	mouse chr6 G1|6 64.58 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 D3|10 77.13 cM	mouse chr10 D3|10 77.13 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 A3|16 11.51 cM	mouse chr16 A3|16 11.51 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 A2|10 6.64 cM	mouse chr10 A2|10 6.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 A3|7 16.11 cM	mouse chr7 A3|7 16.11 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D2.2|4 59.77 cM	mouse chr4 D2.2|4 59.77 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 C5|8 45.11 cM	mouse chr8 C5|8 45.11 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 B3|16 26.32 cM	mouse chr16 B3|16 26.32 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 H3|1 79.89 cM	mouse chr1 H3|1 79.89 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 G3|3 62.65 cM	mouse chr3 G3|3 62.65 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E3|7 55.55 cM	mouse chr7 E3|7 55.55 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 G3|1 66.49 cM	mouse chr1 G3|1 66.49 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A3|2 14.27 cM	mouse chr2 A3|2 14.27 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D3|4 72.26 cM	mouse chr4 D3|4 72.26 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 87.95 cM	mouse chr7 F5|7 87.95 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B3|7 29.39 cM	mouse chr7 B3|7 29.39 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B2|10 23.47 cM	mouse chr10 B2|10 23.47 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr14 C3|14 29.82 cM	mouse chr14 C3|14 29.82 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 A4|4 12.42 cM	mouse chr4 A4|4 12.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A7.3|X 37.95 cM	mouse chrX A7.3|X 37.95 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.8 cM	mouse chr17 B1|17 18.8 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 A2|3 5.36 cM	mouse chr3 A2|3 5.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 E3|3 36.96 cM	mouse chr3 E3|3 36.96 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 B|1 16.58 cM	mouse chr1 B|1 16.58 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 E3.3|9 51.36 cM	mouse chr9 E3.3|9 51.36 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 E1|8 70.82 cM	mouse chr8 E1|8 70.82 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 E1|8 70.8 cM	mouse chr8 E1|8 70.8 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr3 G3|3 59.09 cM	mouse chr3 G3|3 59.09 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B5|7 33.42 cM	mouse chr7 B5|7 33.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 B1|4	mouse chr4 B1|4	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 A3.3|17 12.48 cM	mouse chr17 A3.3|17 12.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 B|2 20.76 cM	mouse chr2 B|2 20.76 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 F3|6 63.02 cM	mouse chr6 F3|6 63.02 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 D3|4 67.99 cM	mouse chr4 D3|4 67.99 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 D1|13 56.9 cM	mouse chr13 D1|13 56.9 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 A1|6 2.06 cM	mouse chr6 A1|6 2.06 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B4|10 32.18 cM	mouse chr10 B4|10 32.18 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F3|7 69.84 cM	mouse chr7 F3|7 69.84 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr16 C3.3|16 53.07 cM	mouse chr16 C3.3|16 53.07 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B5|7 33.95 cM	mouse chr7 B5|7 33.95 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr4 A5|4 20.24 cM	mouse chr4 A5|4 20.24 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 D3|18 30.84 cM	mouse chr18 D3|18 30.84 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A1.1|X 8.37 cM	mouse chrX A1.1|X 8.37 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr18 B2|18 19.38 cM	mouse chr18 B2|18 19.38 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 F1|9 54.88 cM	mouse chr9 F1|9 54.88 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 A2|2 10.46 cM	mouse chr2 A2|2 10.46 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr10 B2|10 22.79 cM	mouse chr10 B2|10 22.79 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.48 cM	mouse chr17 B1|17 18.48 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 A5.1|9 23.8 cM	mouse chr9 A5.1|9 23.8 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 B|2 23.9 cM	mouse chr2 B|2 23.9 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 A5.2|9 25.32 cM	mouse chr9 A5.2|9 25.32 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr5 G3|5 89.16 cM	mouse chr5 G3|5 89.16 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 E2|7 54.61 cM	mouse chr7 E2|7 54.61 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A1|13 4.64 cM	mouse chr13 A1|13 4.64 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 B1.1|8 26.42 cM	mouse chr8 B1.1|8 26.42 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 E1|15 37.52 cM	mouse chr15 E1|15 37.52 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX A3.3|X 21.32 cM	mouse chrX A3.3|X 21.32 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr9 E1|9 43.99 cM	mouse chr9 E1|9 43.99 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 D1|6 39.25 cM	mouse chr6 D1|6 39.25 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 B3|7 28.28 cM	mouse chr7 B3|7 28.28 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 B1.1|11 27.49 cM	mouse chr11 B1.1|11 27.49 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 E3|6 52.83 cM	mouse chr6 E3|6 52.83 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr2 B|2 21.97 cM	mouse chr2 B|2 21.97 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr15 A1|15 5.23 cM	mouse chr15 A1|15 5.23 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A2|13 7.67 cM	mouse chr13 A2|13 7.67 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chrX F2|X 62.16 cM	mouse chrX F2|X 62.16 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr8 C3|8 42.16 cM	mouse chr8 C3|8 42.16 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr13 A3.2|13 13.76 cM	mouse chr13 A3.2|13 13.76 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 D2|7 45.09 cM	mouse chr7 D2|7 45.09 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr6 D3|6 47.52 cM	mouse chr6 D3|6 47.52 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 D|11 63.38 cM	mouse chr11 D|11 63.38 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 B1|17 18.22 cM	mouse chr17 B1|17 18.22 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 G3|1 66.45 cM	mouse chr1 G3|1 66.45 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr1 C1.1|1 26.81 cM	mouse chr1 C1.1|1 26.81 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr17 D|17 29.72 cM	mouse chr17 D|17 29.72 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr19 C2|19 32.75 cM	mouse chr19 C2|19 32.75 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr11 E2|11 83.33 cM	mouse chr11 E2|11 83.33 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
mouse chr7 F5|7 87.29 cM	mouse chr7 F5|7 87.29 cM	0.999999999968156	-3.18440621094318e-11	1	0	0	471	24173
