time	cc	gene	type	time.val
0.5hr	0.000583234297387601	Rela	M1	0.5
0.5hr	0.000246627484775611	Retnla	M1	0.5
0.5hr	0.000309453685652695	Rffl	M1	0.5
0.5hr	0.00185619999017604	Rgcc	M1	0.5
0.5hr	0.000857380514769898	Rgs1	M1	0.5
0.5hr	0.00246350503137641	Rgs3	M1	0.5
0.5hr	0.000626211192259181	Rhof	M1	0.5
0.5hr	0.000472670295370258	Rhoh	M1	0.5
0.5hr	0.000185914981024435	Rhou	M1	0.5
0.5hr	0.00087254972686097	Ripk2	M1	0.5
0.5hr	0.00257222437448768	Rnd1	M1	0.5
0.5hr	0.00434021017926392	Rnd3	M1	0.5
0.5hr	0.000557069842962991	Rras2	M1	0.5
0.5hr	0.0270091744131673	Rsad2	M1	0.5
0.5hr	0.000115910887847848	S100a8	M1	0.5
0.5hr	0.000677441890241074	Saa3	M1	0.5
0.5hr	0.00305323970709791	Samsn1	M1	0.5
0.5hr	0.00155327583222557	Scimp	M1	0.5
0.5hr	0.000450470564898188	Scn1b	M1	0.5
0.5hr	0.000297726314263618	Sdc2	M1	0.5
0.5hr	0.0738230073436116	Sdc4	M1	0.5
0.5hr	0.000417847536996476	Sele	M1	0.5
0.5hr	0.000358000805181498	Serpina3f	M1	0.5
0.5hr	0.00148713120230344	Serpina3g	M1	0.5
0.5hr	0.000360734688045782	Serpinb2	M1	0.5
0.5hr	0.00315325665472271	Serpinb6b	M1	0.5
0.5hr	0.00502473104756784	Serpinb9	M1	0.5
0.5hr	0.000661056146998554	Serpinb9b	M1	0.5
0.5hr	0.00468605612601525	Serpine1	M1	0.5
0.5hr	0.00080298163955897	Siglece	M1	0.5
0.5hr	0.000407785561262535	Sla	M1	0.5
0.5hr	0.00390040990198586	Slamf8	M1	0.5
0.5hr	0.00717677788648964	Slamf9	M1	0.5
0.5hr	0.000512922565969759	Slc13a3	M1	0.5
0.5hr	0.00118513243865357	Slc16a1	M1	0.5
0.5hr	0.000893780480773849	Slc16a3	M1	0.5
0.5hr	0.00721970265722761	Slc25a25	M1	0.5
0.5hr	0.001805765197332	Slc28a2	M1	0.5
0.5hr	0.000448483359437944	Slc30a4	M1	0.5
0.5hr	0.000696412526325085	Slc7a11	M1	0.5
0.5hr	0.000415126127480159	Slc7a2	M1	0.5
0.5hr	0.00137561776959011	Slco3a1	M1	0.5
0.5hr	0.000222350009978584	Slfn4	M1	0.5
0.5hr	0.00103028361211436	Slpi	M1	0.5
0.5hr	0.000350726411720481	Snn	M1	0.5
0.5hr	0.123541713755021	Socs1	M1	0.5
0.5hr	0.545765113418808	Socs3	M1	0.5
0.5hr	0.000415079549646488	Sod2	M1	0.5
0.5hr	0.00140293524762507	Spaca6	M1	0.5
0.5hr	0.000277110934050054	Spata13	M1	0.5
0.5hr	0.000339435918552752	Sphk1	M1	0.5
0.5hr	0.000195273567591964	Spic	M1	0.5
0.5hr	0.000477173038940141	Spsb1	M1	0.5
0.5hr	0.00251741657315616	Srxn1	M1	0.5
0.5hr	0.00249064291461675	Stat4	M1	0.5
0.5hr	0.00181917317805195	Swap70	M1	0.5
0.5hr	0.000432128857626285	Syne2	M1	0.5
0.5hr	0.000913274760562202	Taf4b	M1	0.5
0.5hr	0.0733187857433028	Tagap	M1	0.5
0.5hr	0.000396801785260057	Tal2	M1	0.5
0.5hr	0.000119629574227753	Tarm1	M1	0.5
0.5hr	0.0011177132898867	Tfec	M1	0.5
0.5hr	0.00834349382812878	Tgtp1	M1	0.5
0.5hr	0.00450782001600807	Thbs1	M1	0.5
0.5hr	0.000149635175580581	Timp1	M1	0.5
0.5hr	0.000882816887519216	Tle3	M1	0.5
0.5hr	0.0542545260555092	Tlr2	M1	0.5
0.5hr	0.00354907460829238	Tlr4	M1	0.5
0.5hr	0.000619483969756611	Tlr7	M1	0.5
0.5hr	0.00112294221860056	Tlr9	M1	0.5
0.5hr	0.00132233580264346	Tma16	M1	0.5
0.5hr	0.000509374520222888	Tmem178	M1	0.5
0.5hr	0.000297564399996446	Tmem200b	M1	0.5
0.5hr	0.000160838800671734	Tmtc2	M1	0.5
0.5hr	0.987074969041499	Tnf	M1	0.5
0.5hr	0.549132287745309	Tnfaip3	M1	0.5
0.5hr	0.00331943190409311	Tnfsf10	M1	0.5
0.5hr	0.00117622681304838	Tnfsf14	M1	0.5
0.5hr	0.00163646955277222	Tnfsf15	M1	0.5
0.5hr	0.000440100203962518	Tnfsf4	M1	0.5
0.5hr	0.000271967451370891	Tnfsf8	M1	0.5
0.5hr	0.544815805038079	Tnfsf9	M1	0.5
0.5hr	0.00170814926867403	Tnip3	M1	0.5
0.5hr	0.00121742677497034	Traf1	M1	0.5
0.5hr	0.000453446116070405	Trem1	M1	0.5
0.5hr	0.000361490567337109	Treml4	M1	0.5
0.5hr	0.0289144105284412	Trib1	M1	0.5
0.5hr	0.00174702200356383	Trib3	M1	0.5
0.5hr	0.0111179721400587	Trim21	M1	0.5
0.5hr	0.000588286035195151	Trim30c	M1	0.5
0.5hr	0.000157012122265078	Trim36	M1	0.5
0.5hr	0.000389549436211344	Tsku	M1	0.5
0.5hr	0.000203736113238647	Ttc39b	M1	0.5
0.5hr	0.00195084838927438	Upp1	M1	0.5
0.5hr	0.000395807350108887	Vcam1	M1	0.5
0.5hr	0.00028702036589772	Vcan	M1	0.5
0.5hr	0.000340473239657559	Vegfc	M1	0.5
0.5hr	0.000663619495841001	Xcr1	M1	0.5
0.5hr	0.101132910937019	Zc3h12a	M1	0.5
0.5hr	0.00253928303176347	Zc3h12c	M1	0.5
0.5hr	0.000278709195439242	Zeb1	M1	0.5
0.5hr	0.0014079586159068	Zfp324	M1	0.5
0.5hr	0.860611812847925	Zfp36	M1	0.5
0.5hr	0.000213655463307668	Zfp811	M1	0.5
0.5hr	8.02150013272088e-05	Zhx2	M1	0.5
0.5hr	0.000450464233019676	Znrf3	M1	0.5
1hr	0.00020873205800574	X1110002J07Rik	M1	1
1hr	0.00365974538935574	X2500002B13Rik	M1	1
1hr	0.0188872215290452	X4930430E12Rik	M1	1
1hr	0.000602825310952145	A530064D06Rik	M1	1
1hr	0.00205029413013301	A630072M18Rik	M1	1
1hr	0.0651693143662924	AI504432	M1	1
1hr	0.0273071468507572	AW112010	M1	1
1hr	0.000386293327273805	Abtb2	M1	1
1hr	0.65722700536004	Acod1	M1	1
1hr	0.00175008351667745	Acpp	M1	1
1hr	0.00663933130250892	Adgb	M1	1
1hr	0.0147344000714374	Adgre1	M1	1
1hr	0.00156944726669379	Adgre4	M1	1
1hr	0.000405416853780662	Adgrg6	M1	1
1hr	0.00161673602467189	Adgrl2	M1	1
1hr	0.00365991291241477	Adora2a	M1	1
1hr	0.0817919504025509	Adora2b	M1	1
1hr	0.159863029765821	Adrb2	M1	1
1hr	0.0128919566914652	Ahr	M1	1
1hr	0.00304609557484915	Ahrr	M1	1
1hr	0.0106645659633893	Ak4	M1	1
1hr	0.0291166478060931	Alas1	M1	1
1hr	0.00080465677164425	Angpt1	M1	1
1hr	0.0024555639856074	Arg1	M1	1
1hr	0.00970716544258189	Arg2	M1	1
1hr	0.000766982125172756	Arhgap26	M1	1
1hr	0.198864062500322	Arhgef3	M1	1
1hr	0.537496983640021	Arid5a	M1	1
1hr	0.0625267483124701	Armcx6	M1	1
1hr	0.0244008694967762	Arrdc4	M1	1
1hr	0.00138275040668665	Asap3	M1	1
1hr	0.00563719129497625	Asns	M1	1
1hr	0.00396095251221443	Atm	M1	1
1hr	0.000543111163100861	Atp2b4	M1	1
1hr	0.000790503383783674	B3gnt5	M1	1
1hr	0.070882612153428	B430306N03Rik	M1	1
1hr	0.0109626754891874	Bambi	M1	1
1hr	0.00686401616633762	Batf	M1	1
1hr	0.040346196012538	Batf2	M1	1
1hr	0.184746431816638	Bcl2a1a	M1	1
1hr	0.188871352262189	Bcl2a1d	M1	1
1hr	0.418506903542581	Bcl2l11	M1	1
1hr	0.0381637936573223	Bcor	M1	1
1hr	0.000649432183188443	Bmp2	M1	1
1hr	0.0028759950708467	Bst1	M1	1
1hr	0.692611636585872	Btg2	M1	1
1hr	0.00154715042729093	C920009B18Rik	M1	1
1hr	0.00050143302386487	Cacna1d	M1	1
1hr	0.0010941139520785	Cacnb3	M1	1
1hr	0.0123557435849728	Calhm6	M1	1
1hr	0.0858242722325606	Card6	M1	1
1hr	0.000926067303158911	Carmil1	M1	1
1hr	0.0167251470073994	Casp4	M1	1
1hr	0.007693331465093	Cav1	M1	1
1hr	0.000296888281106076	Ccl1	M1	1
1hr	0.034350410024798	Ccl12	M1	1
1hr	0.000485596955726233	Ccl17	M1	1
1hr	0.33860920839719	Ccl2	M1	1
1hr	0.00984944026371635	Ccl22	M1	1
1hr	0.552727379035905	Ccl3	M1	1
1hr	0.297675949305746	Ccl4	M1	1
1hr	0.210800348771421	Ccl5	M1	1
1hr	0.136441508458931	Ccl7	M1	1
1hr	0.00279372039906613	Ccl8	M1	1
1hr	0.0950146470355094	Ccnd1	M1	1
1hr	0.00350358241529924	Ccnd2	M1	1
1hr	0.0116067609066524	Ccne1	M1	1
1hr	0.020718805987564	Ccr1	M1	1
1hr	0.0422266062203992	Ccr3	M1	1
1hr	0.678757998641432	Ccrl2	M1	1
1hr	0.614200525430544	Cd14	M1	1
1hr	0.000362526962000598	Cd163	M1	1
1hr	0.000392370446262804	Cd200	M1	1
1hr	0.00138103868728549	Cd300e	M1	1
1hr	0.0839963280707754	Cd300lf	M1	1
1hr	0.00393528412081278	Cd34	M1	1
1hr	0.000223781726815902	Cd38	M1	1
1hr	0.231313268032084	Cd40	M1	1
1hr	0.000214264363076036	Cd55	M1	1
1hr	0.313865251465775	Cd69	M1	1
1hr	0.000560951795523723	Cd80	M1	1
1hr	0.485918029255012	Cd83	M1	1
1hr	0.00389877376146992	Cd86	M1	1
1hr	0.327202715864366	Cdc42ep2	M1	1
1hr	0.537744571728081	Cdc42ep4	M1	1
1hr	0.0238703902347596	Cdk5r1	M1	1
1hr	0.000293760279490086	Cebpd	M1	1
1hr	0.0338369460379506	Cemip2	M1	1
1hr	0.0627095306735087	Ch25h	M1	1
1hr	0.000475252380118486	Chil3	M1	1
1hr	0.00118853678349016	Chst11	M1	1
1hr	0.00415133884858973	Ciita	M1	1
1hr	0.107228502491799	Cish	M1	1
1hr	0.108682801175035	Cited2	M1	1
1hr	0.123263445569478	Clcf1	M1	1
1hr	0.465426619012461	Clec4e	M1	1
1hr	0.000967718988197544	Clec4n	M1	1
1hr	0.0156939029636055	Clec5a	M1	1
1hr	0.00926330706685713	Clic5	M1	1
1hr	0.000389843569373531	Clmp	M1	1
1hr	0.71106417619652	Cmpk2	M1	1
1hr	0.0218367885991526	Cnn3	M1	1
1hr	0.000766676733318901	Col18a1	M1	1
1hr	0.00059520084739889	Col27a1	M1	1
1hr	0.00151186179665024	Cp	M1	1
1hr	0.0165397305571791	Csf1	M1	1
1hr	0.00244558722112023	Csf3	M1	1
1hr	0.794665749239778	Csrnp1	M1	1
1hr	0.0017125418625884	Cst7	M1	1
1hr	0.00254367243411953	Ctla2a	M1	1
1hr	0.010867268343002	Ctla2b	M1	1
1hr	0.00811731667990711	Cx3cl1	M1	1
1hr	0.000371047349432577	Cx3cr1	M1	1
1hr	0.0324138332417992	Cxcl1	M1	1
1hr	0.128403084611408	Cxcl10	M1	1
1hr	0.0338064523173042	Cxcl11	M1	1
1hr	0.000807795395542462	Cxcl14	M1	1
1hr	0.89578127957092	Cxcl2	M1	1
1hr	0.00489283920666331	Cxcl3	M1	1
1hr	0.0716022277249841	Cxcl9	M1	1
1hr	0.00417828871662866	D16Ertd472e	M1	1
1hr	0.00891380910638583	Ddit4	M1	1
1hr	8.45996037123885e-05	Dio2	M1	1
1hr	0.0278368183096991	Dmwd	M1	1
1hr	0.00441036624288827	Dmxl2	M1	1
1hr	0.00419275703241416	Dnase1l3	M1	1
1hr	0.00151662970701935	Dnmt3aos	M1	1
1hr	1.00829790398963	Dusp1	M1	1
1hr	0.00363624776638689	Dusp14	M1	1
1hr	0.068668084220053	Dusp16	M1	1
1hr	0.580940068100191	Dusp2	M1	1
1hr	0.0690359376617667	Dusp4	M1	1
1hr	0.484637160508641	Dusp5	M1	1
1hr	0.155315421646684	Dusp6	M1	1
1hr	0.0840160177668326	Dusp8	M1	1
1hr	0.0170855526274747	Edn1	M1	1
1hr	0.00783889225171814	Ednrb	M1	1
1hr	0.00533993257791292	Egln3	M1	1
1hr	0.725261584543864	Egr1	M1	1
1hr	0.465960361269851	Egr2	M1	1
1hr	0.2476088616269	Egr3	M1	1
1hr	0.592879614814692	Ehd1	M1	1
1hr	0.00198562044644493	Eno2	M1	1
1hr	0.49804844719284	Errfi1	M1	1
1hr	0.231330364235558	Ets2	M1	1
1hr	0.00123214774563802	Fabp7	M1	1
1hr	0.0101867435347525	Fam43a	M1	1
1hr	0.000822719731012503	Fcgr2b	M1	1
1hr	0.00348152846211416	Fgl2	M1	1
1hr	0.00170808602566975	Flnb	M1	1
1hr	0.0148724529788562	Flrt3	M1	1
1hr	0.000375657423548816	Flt1	M1	1
1hr	0.000499894995833151	Fmnl2	M1	1
1hr	0.464799661359685	Fos	M1	1
1hr	0.110956296831568	Fosb	M1	1
1hr	0.0135347393673857	Foxp4	M1	1
1hr	0.000510412620455811	Fpr1	M1	1
1hr	0.00549133908312152	Fpr2	M1	1
1hr	0.138862432251985	Frmd6	M1	1
1hr	0.000442208414193402	Fscn1	M1	1
1hr	0.0040840319276111	Fzd1	M1	1
1hr	0.173877983524018	G530011O06Rik	M1	1
1hr	0.00680648732772904	Gbp2b	M1	1
1hr	0.0118915478645306	Gbp7	M1	1
1hr	0.0349574489540264	Gclm	M1	1
1hr	0.00838549178241717	Gcnt2	M1	1
1hr	0.00843620979209041	Gda	M1	1
1hr	0.167463098138697	Gdf15	M1	1
1hr	0.0620796067556591	Gem	M1	1
1hr	0.000885734898369718	Gfi1	M1	1
1hr	0.00294175707745959	Gja1	M1	1
1hr	0.00448691612581885	Glipr2	M1	1
1hr	0.000406946308085337	Gm16712	M1	1
1hr	0.00247595675556804	Gm19026	M1	1
1hr	0.00259746173280988	Gm1966	M1	1
1hr	0.00146385218087852	Gm47283	M1	1
1hr	0.358639406254276	Gm4951	M1	1
1hr	0.000695216256777687	Gm5150	M1	1
1hr	0.248841177911502	Gm6377	M1	1
1hr	0.000343478985944223	Gm9855	M1	1
1hr	0.0287923340770515	Gna15	M1	1
1hr	0.00236262756901515	Gng4	M1	1
1hr	0.335663166760239	Gpr132	M1	1
1hr	0.00153117961488834	Gpr141	M1	1
1hr	0.0385573972255188	Gpr18	M1	1
1hr	0.00544049161000223	Gpr35	M1	1
1hr	0.00065993729330183	Gpr68	M1	1
1hr	0.329804744526936	Gpr84	M1	1
1hr	0.0244665503871761	Gpr85	M1	1
1hr	0.00102551769577054	Grk3	M1	1
1hr	0.0202791125029896	Gsr	M1	1
1hr	0.00030312849967465	Gsta3	M1	1
1hr	0.00403730245744649	H1f2	M1	1
1hr	0.00682153502949999	H2.Eb1	M1	1
1hr	0.16849171023224	H2.K2	M1	1
1hr	0.00969010457449721	H2.M2	M1	1
1hr	0.0015639063783075	H60b	M1	1
1hr	0.0216880811619985	Hcar2	M1	1
1hr	0.00226491499432298	Heatr9	M1	1
1hr	0.14914245428994	Hhex	M1	1
1hr	0.0617373325153713	Hilpda	M1	1
1hr	0.00144497816568135	Hivep3	M1	1
1hr	0.00924175516990472	Hmga2	M1	1
1hr	0.0411184628551511	Hmox1	M1	1
1hr	0.000577014343955238	Hopx	M1	1
1hr	0.000272398159312959	Hp	M1	1
1hr	0.00345181830085932	Hsd17b7	M1	1
1hr	0.0607667326213495	Hspa1a	M1	1
1hr	0.0581595184900962	Hspa1b	M1	1
1hr	0.00553695798174582	Htr2a	M1	1
1hr	0.00199868037267274	Htr2b	M1	1
1hr	0.00116127659226597	Htra1	M1	1
1hr	0.611767971652224	Icam1	M1	1
1hr	0.309122402748649	Icosl	M1	1
1hr	0.00521357255500944	Idi1	M1	1
1hr	0.594371374382062	Ier2	M1	1
1hr	0.713722370763134	Ier3	M1	1
1hr	0.120478463328249	Ifi205	M1	1
1hr	0.0744932384631047	Ifi208	M1	1
1hr	0.714582037043731	Ifit1	M1	1
1hr	0.54248727017089	Ifit1bl1	M1	1
1hr	0.658535506877422	Ifit2	M1	1
1hr	0.628504784857897	Ifit3	M1	1
1hr	0.483178685272154	Ifit3b	M1	1
1hr	0.00229702344163593	Ifitm1	M1	1
1hr	0.0141524638011016	Ifna1	M1	1
1hr	0.015176675966624	Ifna2	M1	1
1hr	0.000416692962443889	Ifna4	M1	1
1hr	0.00148180076181179	Ifna6	M1	1
1hr	0.0985711557830203	Ifnb1	M1	1
1hr	0.768720839119419	Ifrd1	M1	1
1hr	0.00293319377237367	Igf2bp2	M1	1
1hr	0.00187625457873303	Igsf9	M1	1
1hr	0.0414066056320212	Iigp1	M1	1
1hr	0.0356112862507048	Il10	M1	1
1hr	0.00226300577935073	Il12b	M1	1
1hr	0.012240465110436	Il12rb1	M1	1
1hr	0.00105688968802953	Il18rap	M1	1
1hr	0.280331463790744	Il1a	M1	1
1hr	0.460926056353352	Il1b	M1	1
1hr	0.0546787595705811	Il1rn	M1	1
1hr	0.357944961180148	Il27	M1	1
1hr	0.0307111072517501	Il4i1	M1	1
1hr	0.0608693695231	Il4ra	M1	1
1hr	0.0163042820209545	Il6	M1	1
1hr	0.00410285990021541	Inhba	M1	1
1hr	0.000243282286847948	Intu	M1	1
1hr	0.59121670050685	Irf1	M1	1
1hr	0.00158562247979558	Irf3	M1	1
1hr	0.0181299189227782	Irf4	M1	1
1hr	0.220803689731953	Irf7	M1	1
1hr	0.0479343150181596	Irf8	M1	1
1hr	0.0582404439464121	Irs2	M1	1
1hr	0.000358370912745642	Itga9	M1	1
1hr	0.00594769509069658	Itgal	M1	1
1hr	0.000899037966182608	Itgb8	M1	1
1hr	0.00661900080533818	Itpr1	M1	1
1hr	0.0422523449480227	Jag1	M1	1
1hr	0.0420420924943214	Jdp2	M1	1
1hr	0.00639433970149785	Jun	M1	1
1hr	0.993710942999235	Junb	M1	1
1hr	0.179186385375126	Kcnj2	M1	1
1hr	0.568003734821303	Kdm6b	M1	1
1hr	0.000984124645424603	Kdr	M1	1
1hr	0.177430153643673	Klf2	M1	1
1hr	0.0574467754679616	Klf7	M1	1
1hr	0.00209997479156867	Klf8	M1	1
1hr	0.000386829658345677	Klra2	M1	1
1hr	0.000688483772069146	Lad1	M1	1
1hr	0.0255794497604057	Lcn2	M1	1
1hr	0.00781463710375559	Ldlr	M1	1
1hr	0.0226911442968216	Lif	M1	1
1hr	0.000224292939646593	Lipg	M1	1
1hr	0.000740851046720009	Lox	M1	1
1hr	0.00118677223607616	Lpar1	M1	1
1hr	0.0265857990643592	Lratd2	M1	1
1hr	0.00166438212289422	Lrp8	M1	1
1hr	0.000531773294491907	Ltbp2	M1	1
1hr	0.0535389751986449	Ly6a	M1	1
1hr	0.000411948863925816	Ly75	M1	1
1hr	0.662220118262676	Maff	M1	1
1hr	0.076394819661745	Malt1	M1	1
1hr	0.629378988553515	Marcksl1	M1	1
1hr	0.0034972782059127	Marco	M1	1
1hr	0.0103958107005608	Mefv	M1	1
1hr	0.00232418839784673	Mfap3l	M1	1
1hr	0.276132196195677	Mir155hg	M1	1
1hr	0.0465262236318628	Mmd	M1	1
1hr	0.16959197389175	Mmp13	M1	1
1hr	0.00053969485284317	Mmp14	M1	1
1hr	0.000599840334815427	Mmp8	M1	1
1hr	0.000588980023964473	Mmp9	M1	1
1hr	0.000350927549217989	Mpp7	M1	1
1hr	0.0145272574217764	Ms4a4a	M1	1
1hr	0.0206372399171862	Mt1	M1	1
1hr	0.00348446763479736	Mt2	M1	1
1hr	0.0111142076247574	Mtfr2	M1	1
1hr	0.00484105663270014	Mtus1	M1	1
1hr	0.614352780500273	Mx1	M1	1
1hr	0.66832494890543	Mx2	M1	1
1hr	0.107455275258154	Mxd1	M1	1
1hr	0.202191356677968	Myc	M1	1
1hr	0.000629104519469315	Mycl	M1	1
1hr	0.000797006602881864	Myo1b	M1	1
1hr	0.0675768984897486	Nek6	M1	1
1hr	0.00286079874883055	Nes	M1	1
1hr	0.224283086325947	Nfil3	M1	1
1hr	0.0143350684996486	Nfkb1	M1	1
1hr	0.104681590710912	Nfkb2	M1	1
1hr	0.961676332443473	Nfkbia	M1	1
1hr	0.649536728800334	Nfkbid	M1	1
1hr	0.710998544061584	Nfkbie	M1	1
1hr	1.00475061898108	Nfkbiz	M1	1
1hr	0.303162357189461	Noct	M1	1
1hr	0.00618778369512786	Nos2	M1	1
1hr	0.0188496395107355	Notch1	M1	1
1hr	0.0016317125326442	Nqo1	M1	1
1hr	0.154556352507522	Nr4a1	M1	1
1hr	0.0040155513792195	Nr4a3	M1	1
1hr	0.00499420379640036	Oaf	M1	1
1hr	0.108585347676639	Oasl1	M1	1
1hr	0.0429569838782997	Odc1	M1	1
1hr	0.000313185542462473	Olfml3	M1	1
1hr	0.00576137532333733	Olr1	M1	1
1hr	0.132635993482397	Orai2	M1	1
1hr	0.165434903438423	Osm	M1	1
1hr	0.0271107687384983	Otud1	M1	1
1hr	0.0102174661424818	P2ry13	M1	1
1hr	0.117994487940542	P2ry2	M1	1
1hr	0.00246650267394641	P4ha2	M1	1
1hr	0.000953139495943856	Pcx	M1	1
1hr	0.00102074282517219	Pde3b	M1	1
1hr	0.652187511859407	Pde4b	M1	1
1hr	0.000767885164022175	Pde5a	M1	1
1hr	0.000849059177593931	Pde7b	M1	1
1hr	0.18008103676938	Pdgfb	M1	1
1hr	0.0133859458091574	Pdlim7	M1	1
1hr	0.00234056715807528	Pdpn	M1	1
1hr	0.0620528431909635	Peli1	M1	1
1hr	0.0698265920927491	Pfkfb3	M1	1
1hr	0.650752611425464	Phlda1	M1	1
1hr	0.00196419104242394	Phldb1	M1	1
1hr	0.00270540094491509	Pilra	M1	1
1hr	0.00391964992095018	Pilrb1	M1	1
1hr	0.000410182629001697	Pim2	M1	1
1hr	0.190808416552266	Pim3	M1	1
1hr	0.00164721530123757	Pla2g7	M1	1
1hr	0.00141471356289294	Plac8	M1	1
1hr	0.000319845090667338	Plagl1	M1	1
1hr	0.00188295196390519	Plat	M1	1
1hr	0.0870486029238826	Plau	M1	1
1hr	0.000946131129100898	Plekhg1	M1	1
1hr	0.120298705450217	Plk2	M1	1
1hr	0.183037630850808	Plk3	M1	1
1hr	0.000481336027142679	Plpp1	M1	1
1hr	0.000934114437958446	Plpp3	M1	1
1hr	0.0120123918955506	Pmaip1	M1	1
1hr	0.00381133063200317	Pmepa1	M1	1
1hr	0.00134025720049539	Pou2f2	M1	1
1hr	0.00158151768266568	Ppfia3	M1	1
1hr	0.00088169989300363	Ppm1l	M1	1
1hr	0.000765065961316727	Ppp1r12b	M1	1
1hr	0.863239470683015	Ppp1r15a	M1	1
1hr	0.219949688157388	Prag1	M1	1
1hr	0.0604774357168613	Prdm1	M1	1
1hr	0.000659697016691542	Prdm9	M1	1
1hr	0.000689639568277848	Procr	M1	1
1hr	0.000672103170965468	Prokr1	M1	1
1hr	0.0010840817420489	Prrg4	M1	1
1hr	0.171536252669152	Ptafr	M1	1
1hr	0.00422711898722272	Ptch1	M1	1
1hr	0.158633001724537	Ptger4	M1	1
1hr	0.00121329586658741	Ptges	M1	1
1hr	0.0419093855746657	Ptgir	M1	1
1hr	0.650089006741914	Ptgs2	M1	1
1hr	0.0913298293491459	Rab11fip1	M1	1
1hr	0.0837155587508599	Rab19	M1	1
1hr	0.139058476261025	Ralgds	M1	1
1hr	0.00120332589455696	Rapgef5	M1	1
1hr	0.0019129567600301	Rasgrp1	M1	1
1hr	0.0641161347570119	Rcan1	M1	1
1hr	0.215124576590046	Rela	M1	1
1hr	0.000291374794196126	Retnla	M1	1
1hr	0.0479776109098029	Rffl	M1	1
1hr	0.00228423611477473	Rgcc	M1	1
1hr	0.00881270164004825	Rgs1	M1	1
1hr	0.0241771685108965	Rgs3	M1	1
1hr	0.0894485050269097	Rhof	M1	1
1hr	0.233372389588047	Rhoh	M1	1
1hr	0.000520195288980382	Rhou	M1	1
1hr	0.187434252050575	Ripk2	M1	1
1hr	0.0263963576161981	Rnd1	M1	1
1hr	0.0819111723181874	Rnd3	M1	1
1hr	0.000651372863670344	Rras2	M1	1
1hr	0.715957469973277	Rsad2	M1	1
1hr	0.00128004226861398	S100a8	M1	1
1hr	0.0204245719095865	Saa3	M1	1
1hr	0.226474369540014	Samsn1	M1	1
1hr	0.00652769029742235	Scimp	M1	1
1hr	0.00120580127403892	Scn1b	M1	1
1hr	0.000392456938247068	Sdc2	M1	1
1hr	0.660704408917432	Sdc4	M1	1
1hr	0.0212262287151717	Sele	M1	1
1hr	0.0196695717197445	Serpina3f	M1	1
1hr	0.0288497283844151	Serpina3g	M1	1
1hr	0.00709325357831237	Serpinb2	M1	1
1hr	0.00627798582304495	Serpinb6b	M1	1
1hr	0.0229940409418963	Serpinb9	M1	1
1hr	0.000718694324721654	Serpinb9b	M1	1
1hr	0.1679760781705	Serpine1	M1	1
1hr	0.00152111630720054	Shisa3	M1	1
1hr	0.000637266880010528	Siglece	M1	1
1hr	0.00531573589526853	Sla	M1	1
1hr	0.00461009290188253	Slamf8	M1	1
1hr	0.0289908882371548	Slamf9	M1	1
1hr	0.00111357896783236	Slc13a3	M1	1
1hr	0.0186043799341028	Slc16a1	M1	1
1hr	0.00357956063128695	Slc16a3	M1	1
1hr	0.0976009750990008	Slc25a25	M1	1
1hr	0.00180224405925662	Slc28a2	M1	1
1hr	0.0282633721100067	Slc30a4	M1	1
1hr	0.0630397071846918	Slc7a11	M1	1
1hr	0.00134248537361623	Slc7a2	M1	1
1hr	0.00828614596318736	Slco3a1	M1	1
1hr	0.00225939241382191	Slfn4	M1	1
1hr	0.000462900219358569	Slpi	M1	1
1hr	0.0139798500425293	Snn	M1	1
1hr	0.232392394935985	Socs1	M1	1
1hr	0.554387976447214	Socs3	M1	1
1hr	0.189917765278108	Sod2	M1	1
1hr	0.000207584485187835	Spaca6	M1	1
1hr	0.0823321853240858	Spata13	M1	1
1hr	0.00116431299950174	Sphk1	M1	1
1hr	0.00140450127100226	Spic	M1	1
1hr	0.0107249865466078	Spsb1	M1	1
1hr	0.0310164455274505	Srxn1	M1	1
1hr	0.000432748207143218	Stat4	M1	1
1hr	0.0480929838441698	Swap70	M1	1
1hr	0.000205227796813953	Syne2	M1	1
1hr	0.00053098864455195	Taf4b	M1	1
1hr	0.0672934690693628	Tagap	M1	1
1hr	0.00110485626038749	Tal2	M1	1
1hr	0.000546063125845664	Tarm1	M1	1
1hr	0.122328934155689	Tfec	M1	1
1hr	0.10402819044535	Tgtp1	M1	1
1hr	0.00368205423832946	Thbs1	M1	1
1hr	0.00111330991028457	Timp1	M1	1
1hr	0.00746611938586251	Tle3	M1	1
1hr	0.580561190609546	Tlr2	M1	1
1hr	0.0187405276812021	Tlr4	M1	1
1hr	0.000985362740698001	Tlr7	M1	1
1hr	0.00180105671998187	Tlr9	M1	1
1hr	0.00741803250005942	Tma16	M1	1
1hr	0.000548745585437286	Tmc3	M1	1
1hr	0.00163006579491893	Tmeff1	M1	1
1hr	0.00206665549772119	Tmem178	M1	1
1hr	0.0038181356231267	Tmem200b	M1	1
1hr	0.000401921937400809	Tmtc2	M1	1
1hr	1.25560138723057	Tnf	M1	1
1hr	1.04097601554918	Tnfaip3	M1	1
1hr	0.348027304209955	Tnfsf10	M1	1
1hr	0.00357454375607043	Tnfsf14	M1	1
1hr	0.0040058512693142	Tnfsf15	M1	1
1hr	0.0215080529740298	Tnfsf4	M1	1
1hr	0.0778876956817368	Tnfsf8	M1	1
