TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr10|10 B1	mouse chr10|10 B1	0.136704900175868	-1.98993068969229	33	4	0.00273224043715847	1464	24173	212898,72580,103213,215900	Dse,Zup1,Traf3ip2,Calhm6
mouse chr16|16 B3	mouse chr16|16 B3	0.137478748194681	-1.98428593240506	71	7	0.00478142076502732	1464	24173	15163,224132,70186,547253,80285,70144,209200	Hcls1,Slc49a4,Fam162a,Parp14,Parp9,Lrch3,Dtx3l
mouse chr2	mouse chr2	0.137857233572632	-1.98153666865886	537	39	0.0266393442622951	1464	24173	16175,17395,13427,19122,99138,16181,228357,71648,15162,51902,64292,16176,22785,20779,19271,16401,12521,59126,15186,18128,11898,171171,16819,16169,21939,21825,19419,11432,16410,14571,16449,228775,19672,19650,22259,20910,16574,20971,12156	Il1a,Mmp9,Dync1i2,Prnp,Stard7,Il1rn,Lrp4,Optn,Hck,Rnf24,Ptges,Il1b,Slc30a4,Src,Ptprj,Itga4,Cd82,Nek6,Hdc,Notch1,Ass1,Ntng2,Lcn2,Il15ra,Cd40,Thbs1,Rasgrp1,Acp2,Itgav,Gpd2,Jag1,Trib3,Rcn1,Rbl1,Nr1h3,Stxbp1,Kif5c,Sdc4,Bmp2
mouse chr4|4 B3	mouse chr4|4 B3	0.143950703691097	-1.9382843734948	46	5	0.00341530054644809	1464	24173	373864,70052,20529,214106,20530	Col27a1,Prpf4,Slc31a1,4933430I17Rik,Slc31a2
mouse chr3|3 F3	mouse chr3|3 F3	0.145270778784739	-1.92915583816493	22	3	0.00204918032786885	1464	24173	20912,76123,329739	Stxbp3,Gpsm2,Fam102b
mouse chr16	mouse chr16	0.147369988204119	-1.91480892779959	227	18	0.0122950819672131	1464	24173	12519,17857,23872,15975,54720,17858,12703,17470,28185,74185,27416,54483,12524,67102,52502,12609,67824,12053	Cd80,Mx1,Ets2,Ifnar1,Rcan1,Mx2,Socs1,Cd200,Tomm70a,Gbe1,Abcc5,Mefv,Cd86,D16Ertd472e,Carhsp1,Cebpd,Nmral1,Bcl6
mouse chr6|6 A1	mouse chr6|6 A1	0.147969605703056	-1.91074839317993	34	4	0.00273224043715847	1464	24173	66066,64450,27053,16543	Gng11,Gpr85,Asns,Mdfic
mouse chr12	mouse chr12	0.161341607051574	-1.82423137887104	245	19	0.0129781420765027	1464	24173	15512,16570,319565,73834,13424,17187,15251,13528,100038522,238130,14281,11622,18263,19325,15982,11861,20969,21928,22169	Hspa2,Kif3c,Syne2,Atp6v1d,Dync1h1,Max,Hif1a,Dtnb,Dnmt3aos,Dock4,Fos,Ahr,Odc1,Rab10,Ifrd1,Arl4a,Sdc1,Tnfaip2,Cmpk2
mouse chr17 B1|17 18.59 cM	mouse chr17 B1|17 18.59 cM	0.161922988511105	-1.82063443633952	12	2	0.00136612021857923	1464	24173	16988,21926	Lst1,Tnf
mouse chr5|5 C3.2	mouse chr5|5 C3.2	0.161922988511105	-1.82063443633952	12	2	0.00136612021857923	1464	24173	68095,100978	Ociad1,Nfxl1
mouse chr15	mouse chr15	0.16728396826883	-1.78806250182827	276	21	0.014344262295082	1464	24173	110454,14042,80287,110253,17133,67739,20491,19219,16402,12257,387609,14083,18591,11479,17869,12297,11600,67154,17909,66168,15529	Ly6a,Ext1,Apobec3,Triobp,Maff,Slc48a1,Sla,Ptger4,Itga5,Tspo,Zhx2,Ptk2,Pdgfb,Acvr1b,Myc,Cacnb3,Angpt1,Mtdh,Myo10,Grina,Sdc2
mouse chr4 E2|4	mouse chr4 E2|4	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	100038882	Isg15
mouse chr13 C1|13 40.15 cM	mouse chr13 C1|13 40.15 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	69716	Trip13
mouse chr9 A5.3|9 29.12 cM	mouse chr9 A5.3|9 29.12 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	11920	Atm
mouse chr1 F|1 62.56 cM	mouse chr1 F|1 62.56 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	50778	Rgs1
mouse chr9 A5.3|9 27.75 cM	mouse chr9 A5.3|9 27.75 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	16173	Il18
mouse chr10 D3|10 76.5 cM	mouse chr10 D3|10 76.5 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	20847	Stat2
mouse chr18 B2|18 19.46 cM	mouse chr18 B2|18 19.46 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	12475	Cd14
mouse chr5 F|5 52.23 cM	mouse chr5 F|5 52.23 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	14581	Gfi1
mouse chr15 D2|15 29.3 cM	mouse chr15 D2|15 29.3 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	20491	Sla
mouse chr10|10 B5.2	mouse chr10|10 B5.2	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	71371	Arid5b
mouse chr4 C5|4 43.34 cM	mouse chr4 C5|4 43.34 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	16476	Jun
mouse chr9 D|9 42.3 cM	mouse chr9 D|9 42.3 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	50875	Tmod3
mouse chr12 C3|12 35.51 cM	mouse chr12 C3|12 35.51 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	73834	Atp6v1d
mouse chr16 A1|16 2.46 cM	mouse chr16 A1|16 2.46 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	67824	Nmral1
mouse chr9|9 E4	mouse chr9|9 E4	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	235542	Ppp2r3a
mouse chr14 A3|14 11.53 cM	mouse chr14 A3|14 11.53 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	18792	Plau
mouse chr7 E3|7 55.69 cM	mouse chr7 E3|7 55.69 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	20128	Trim30a
mouse chr7 A3|7 9.95 cM	mouse chr7 A3|7 9.95 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	52118	Pvr
mouse chr9 E3.1|9 46.58 cM	mouse chr9 E3.1|9 46.58 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	17436	Me1
mouse chr4 A5|4 16.86 cM	mouse chr4 A5|4 16.86 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	214944	Mob3b
mouse chr2 E1|2 51.62 cM	mouse chr2 E1|2 51.62 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	12521	Cd82
mouse chr11 B3|11 40.53 cM	mouse chr11 B3|11 40.53 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	26398	Map2k4
mouse chr5 A1|5 3.43 cM	mouse chr5 A1|5 3.43 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	18671	Abcb1a
mouse chr4 D2.1|4 55.34 cM	mouse chr4 D2.1|4 55.34 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	20525	Slc2a1
mouse chr15 E1|15 39.4 cM	mouse chr15 E1|15 39.4 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	12257	Tspo
mouse chr10 B2|10 23.24 cM	mouse chr10 B2|10 23.24 cM	0.1709153016806	-1.76658715699625	3	1	0.000683060109289617	1464	24173	12142	Prdm1
mouse chr14	mouse chr14	0.174129823073047	-1.7479541483538	248	19	0.0129781420765027	1464	24173	24064,19188,13885,19186,18792,12289,110168,13134,11843,219140,71704,14528,16365,75901,319448,17387,15558,13618,219132	Spry2,Psme2,Esd,Psme1,Plau,Cacna1d,Gpr18,Dach1,Arf4,Spata13,Arhgef3,Gch1,Acod1,Dcp1a,Fndc3a,Mmp14,Htr2a,Ednrb,Phf11d
mouse chr5|5 G1.3	mouse chr5|5 G1.3	0.175117189652569	-1.74229987402005	24	3	0.00204918032786885	1464	24173	22021,66711,56715	Tpst1,Sbds,Rabgef1
mouse chr16|16	mouse chr16|16	0.177944909006449	-1.72628127655882	521	37	0.0252732240437158	1464	24173	12929,67609,67118,106205,239849,17250,67014,56375,319487,385658,547253,67775,54613,108105,73916,224132,12265,223989,70508,224093,209200,80859,67742,338467,80285,12856,319765,224250,30940,73379,246154,70186,78749,104156,70144,20621,15163	Crkl,4930453N24Rik,Bfar,Zc3h7a,Cd200r4,Abcc1,Riox2,B4galt4,A230028O05Rik,Nxpe3,Parp14,Rtp4,St3gal6,B3gnt5,Ift57,Slc49a4,Ciita,Marf1,Bbx,Fam43a,Dtx3l,Nfkbiz,Samsn1,Morc3,Parp9,Cox17,Igf2bp2,Cldnd1,Usp25,Dcbld2,Vasn,Fam162a,Filip1l,Etv5,Lrch3,Snn,Hcls1
mouse chr10|10 B4	mouse chr10|10 B4	0.180876353510469	-1.70994161093219	63	6	0.00409836065573771	1464	24173	12140,18451,71279,19073,93759,74747	Fabp7,P4ha1,Slc29a3,Srgn,Sirt1,Ddit4
mouse chr16|16 B1	mouse chr16|16 B1	0.183730212152852	-1.69428683565214	37	4	0.00273224043715847	1464	24173	319765,319487,104156,67775	Igf2bp2,A230028O05Rik,Etv5,Rtp4
mouse chr11|11 A4	mouse chr11|11 A4	0.183730212152852	-1.69428683565214	37	4	0.00273224043715847	1464	24173	67579,327900,104458,16822	Cpeb4,Ubtd2,Rars,Lcp2
mouse chr1|1 A2	mouse chr1|1 A2	0.184063985980952	-1.69247183192766	13	2	0.00136612021857923	1464	24173	70675,76187	Vcpip1,Adhfe1
mouse chr3|3 G2	mouse chr3|3 G2	0.184063985980952	-1.69247183192766	13	2	0.00136612021857923	1464	24173	70617,211550	Fam241a,Tifa
mouse chr1|1 G1	mouse chr1|1 G1	0.184063985980952	-1.69247183192766	13	2	0.00136612021857923	1464	24173	63913,98685	Fam129a,Trmt1l
mouse chr6 F3|6 63.44 cM	mouse chr6 F3|6 63.44 cM	0.184063985980952	-1.69247183192766	13	2	0.00136612021857923	1464	24173	27007,16633	Klrk1,Klra2
mouse chr15 E1|15 37.7 cM	mouse chr15 E1|15 37.7 cM	0.184063985980952	-1.69247183192766	13	2	0.00136612021857923	1464	24173	17133,110253	Maff,Triobp
mouse chr17|17 A1	mouse chr17|17 A1	0.205434722647879	-1.58262694685624	52	5	0.00341530054644809	1464	24173	68262,72536,100037283,22350,68195	Agpat4,Tagap,Rnaset2a,Ezr,Rnaset2b
mouse chr18|18 A1	mouse chr18|18 A1	0.205434722647879	-1.58262694685624	52	5	0.00341530054644809	1464	24173	72747,72504,75739,225182,68010	Ttc39c,Taf4b,Mpp7,Rbbp8,Bambi
mouse chr8|8 B1.1	mouse chr8|8 B1.1	0.206472761741688	-1.5775867796798	26	3	0.00204918032786885	1464	24173	16363,142980,14081	Irf2,Tlr3,Acsl1
mouse chr17 B1|17 19.16 cM	mouse chr17 B1|17 19.16 cM	0.206598591019967	-1.57697754216513	14	2	0.00136612021857923	1464	24173	14990,22670	H2-M2,Trim26
mouse chr6 G3|6 77.7 cM	mouse chr6 G3|6 77.7 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	108098	Med21
mouse chr7 E3|7 57.7 cM	mouse chr7 E3|7 57.7 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	20947	Swap70
mouse chr2 G3|2 74.83 cM	mouse chr2 G3|2 74.83 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	228775	Trib3
mouse chr13 B1|13 29.8 cM	mouse chr13 B1|13 29.8 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	51791	Rgs14
mouse chr19 C1|19	mouse chr19 C1|19	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	667373	Ifit1bl1
mouse chr2 E1|2 50.63 cM	mouse chr2 E1|2 50.63 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	228357	Lrp4
mouse chr11 D|11 63.47 cM	mouse chr11 D|11 63.47 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	12799	Cnp
mouse chr2 H3|2 85.27 cM	mouse chr2 H3|2 85.27 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	17395	Mmp9
mouse chr8 D3|8 53.06 cM	mouse chr8 D3|8 53.06 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	19171	Psmb10
mouse chr14 C1|14 24.6 cM	mouse chr14 C1|14 24.6 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	14528	Gch1
mouse chr11 A3.1|11 13.89 cM	mouse chr11 A3.1|11 13.89 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	245944	Vps54
mouse chr2 H3|2 85.16 cM	mouse chr2 H3|2 85.16 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	20971	Sdc4
mouse chr6 D1|6 37.75 cM	mouse chr6 D1|6 37.75 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	17119	Mxd1
mouse chr19 A|19 5.08 cM	mouse chr19 A|19 5.08 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	54683	Prdx5
mouse chr8 A1.1|8	mouse chr8 A1.1|8	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	102132	E230013L22Rik
mouse chr3 G1|3 52.94 cM	mouse chr3 G1|3 52.94 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	14630	Gclm
mouse chr2 H1|2 75.41 cM	mouse chr2 H1|2 75.41 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	15162	Hck
mouse chr1 C1.1|1 26.99 cM	mouse chr1 C1.1|1 26.99 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	16329	Inpp1
mouse chr6 F3|6 61.92 cM	mouse chr6 F3|6 61.92 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	12444	Ccnd2
mouse chr7 A3|7 13.73 cM	mouse chr7 A3|7 13.73 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	18987	Pou2f2
mouse chr9 A5.2|9 25.36 cM	mouse chr9 A5.2|9 25.36 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	21345	Tagln
mouse chr13 B3|13 32.8 cM	mouse chr13 B3|13 32.8 cM	0.221133754245935	-1.50898753770558	4	1	0.000683060109289617	1464	24173	19206	Ptch1
mouse chr6|6 F2	mouse chr6|6 F2	0.221955214937911	-1.50527965197492	40	4	0.00273224043715847	1464	24173	269799,213233,232371,50909	Clec4a1,Tapbpl,C1rl,C1ra
mouse chr7|7 E2	mouse chr7|7 E2	0.221955214937911	-1.50527965197492	40	4	0.00273224043715847	1464	24173	18442,207278,16068,233575	P2ry2,Fchsd2,Il18bp,Pgap2
mouse chr6|6 B1	mouse chr6|6 B1	0.228857307739849	-1.47465657994814	68	6	0.00409836065573771	1464	24173	53621,72144,23845,209773,19331,243771	Cnot4,Slc37a3,Clec5a,Dennd2a,Rab19,Parp12
mouse chr17|17 E2	mouse chr17|17 E2	0.229398028797474	-1.47229666718571	15	2	0.00136612021857923	1464	24173	268973,50766	Nlrc4,Crim1
mouse chr2|2 F3	mouse chr2|2 F3	0.229398028797474	-1.47229666718571	15	2	0.00136612021857923	1464	24173	74243,71436	Slx4ip,Flrt3
mouse chr13|13 A2	mouse chr13|13 A2	0.229398028797474	-1.47229666718571	15	2	0.00136612021857923	1464	24173	353346,27052	Gpr141,Aoah
mouse chr12|12 F2	mouse chr12|12 F2	0.229398028797474	-1.47229666718571	15	2	0.00136612021857923	1464	24173	320910,217944	Itgb8,Rapgef5
mouse chr18|18 D3	mouse chr18|18 D3	0.238956941162291	-1.43147190578271	28	3	0.00204918032786885	1464	24173	60440,240328,240327	Iigp1,F830016B08Rik,Gm4951
mouse chr13|13 A1	mouse chr13|13 A1	0.248495090042345	-1.39233219202156	42	4	0.00273224043715847	1464	24173	105203,142688,319554,23849	Tasor2,Asb13,Idi1,Klf6
mouse chr6|6 B3	mouse chr6|6 B3	0.249093384260115	-1.38992741563708	70	6	0.00409836065573771	1464	24173	73998,243382,107607,71982,107569,68235	Herc3,Ppm1k,Nod1,Snx10,Nt5c3,Mturn
mouse chr2|2 E5	mouse chr2|2 E5	0.250703946575194	-1.38348253171924	99	8	0.00546448087431694	1464	24173	81913,269346,114715,67809,26390,433470,214616,99334	Bambi-ps1,Slc28a2,Spred1,Rmdn3,Mapkbp1,AA467197,Spata5l1,Zscan29
mouse chr7|7 D1	mouse chr7|7 D1	0.252347659793516	-1.37694753989246	16	2	0.00136612021857923	1464	24173	207952,108116	Klhl25,Slco3a1
mouse chr3|3 H1	mouse chr3|3 H1	0.252347659793516	-1.37694753989246	16	2	0.00136612021857923	1464	24173	55932,229900	Gbp3,Gbp7
mouse chr5|5 C3.3	mouse chr5|5 C3.3	0.255509540459551	-1.36449552968502	29	3	0.00204918032786885	1464	24173	74277,24051,74318	Chic2,Sgcb,Hopx
mouse chr12|12 A3	mouse chr12|12 A3	0.255509540459551	-1.36449552968502	29	3	0.00204918032786885	1464	24173	380753,19088,59027	Atxn7l1,Prkar2b,Nampt
mouse chr3 A1|3	mouse chr3 A1|3	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	381484	Gm5150
mouse chr9 F3|9 71.33 cM	mouse chr9 F3|9 71.33 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	17874	Myd88
mouse chr13 A1|13 5.29 cM	mouse chr13 A1|13 5.29 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	14706	Gng4
mouse chr2 F1|2 61.76 cM	mouse chr2 F1|2 61.76 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	15186	Hdc
mouse chr5 E5|5 50.68 cM	mouse chr5 E5|5 50.68 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	17472	Gbp4
mouse chr4 D2.3|4 66.25 cM	mouse chr4 D2.3|4 66.25 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	20544	Slc9a1
mouse chr18 D3|18	mouse chr18 D3|18	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	225594	Gm4841
mouse chr7 E3|7	mouse chr7 E3|7	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	100042856	Gm4070
mouse chr8 C2|8 41.02 cM	mouse chr8 C2|8 41.02 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	15936	Ier2
mouse chr1 H2.1|1 69.75 cM	mouse chr1 H2.1|1 69.75 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	22164	Tnfsf4
mouse chr7 A3|7 9.46 cM	mouse chr7 A3|7 9.46 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	13401	Dmwd
mouse chr7 A2|7 9.15 cM	mouse chr7 A2|7 9.15 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	19222	Ptgir
mouse chr15 D3|15 34.29 cM	mouse chr15 D3|15 34.29 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	110454	Ly6a
mouse chr2|2 A2	mouse chr2|2 A2	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	75869	Arl5b
mouse chr7 A3|7 9.94 cM	mouse chr7 A3|7 9.94 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	19294	Nectin2
mouse chr9 F1|9 59.07 cM	mouse chr9 F1|9 59.07 cM	0.268312379082559	-1.31560338365645	5	1	0.000683060109289617	1464	24173	74153	Uba7
mouse chr3|3 B	mouse chr3|3 B	0.275664108918907	-1.28857215107743	44	4	0.00273224043715847	1464	24173	229227,214048,380614,76295	4932438A13Rik,Larp1b,Intu,Atp11b
mouse chr7|7 F2	mouse chr7|7 F2	0.275664108918907	-1.28857215107743	44	4	0.00273224043715847	1464	24173	233812,233805,80719,76179	Mosmo,Dcun1d3,Igsf6,Usp31
mouse chr14|14 A1	mouse chr14|14 A1	0.289025427086226	-1.24124061174266	31	3	0.00204918032786885	1464	24173	286940,13421,218756	Flnb,Dnase1l3,Slc4a7
mouse chr6|6 G2	mouse chr6|6 G2	0.298302289964372	-1.20964791077494	18	2	0.00136612021857923	1464	24173	109135,11569	Plekha5,Aebp2
mouse chr11|11 A3.3	mouse chr11|11 A3.3	0.298302289964372	-1.20964791077494	18	2	0.00136612021857923	1464	24173	71701,69922	Pnpt1,Vrk2
mouse chr6 F2|6 59.17 cM	mouse chr6 F2|6 59.17 cM	0.298302289964372	-1.20964791077494	18	2	0.00136612021857923	1464	24173	13807,21991	Eno2,Tpi1
mouse chr6 F3|6	mouse chr6 F3|6	0.312635065166067	-1.16271869464947	6	1	0.000683060109289617	1464	24173	66441	Magohb
mouse chr12|12 D3	mouse chr12|12 D3	0.312635065166067	-1.16271869464947	6	1	0.000683060109289617	1464	24173	13371	Dio2
mouse chr4|4 A2	mouse chr4|4 A2	0.312635065166067	-1.16271869464947	6	1	0.000683060109289617	1464	24173	209212	Osgin2
mouse chr12 C3|12 33.73 cM	mouse chr12 C3|12 33.73 cM	0.312635065166067	-1.16271869464947	6	1	0.000683060109289617	1464	24173	15512	Hspa2
mouse chr11 B3|11 40.59 cM	mouse chr11 B3|11 40.59 cM	0.312635065166067	-1.16271869464947	6	1	0.000683060109289617	1464	24173	52892	Sco1
mouse chr6 C3|6 35.94 cM	mouse chr6 C3|6 35.94 cM	0.321138027435004	-1.13588425626283	19	2	0.00136612021857923	1464	24173	15277,17768	Hk2,Mthfd2
mouse chr18|18 E1	mouse chr18|18 E1	0.321755279035726	-1.13396402538106	62	5	0.00341530054644809	1464	24173	225651,19255,68166,58801,240354	Mppe1,Ptpn2,Spire1,Pmaip1,Malt1
mouse chr12|12 C2	mouse chr12|12 C2	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	319710,64010,238247	Frmd6,Sav1,Arid4a
mouse chr6|6 G3	mouse chr6|6 G3	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	56306,67246,67533	Sinhcaf,Resf1,Ppfibp1
mouse chr19|19 B	mouse chr19|19 B	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	83921,226026,319924	Cemip2,Smc5,Apba1
mouse chr14|14 D2	mouse chr14|14 D2	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	67712,13655,213053	Slc25a37,Egr3,Slc39a14
mouse chr9|9 E3.1	mouse chr9|9 E3.1	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	12047,12045,212943	Bcl2a1d,Bcl2a1b,Tent5a
mouse chr5|5 E5	mouse chr5|5 E5	0.322830835448115	-1.13062682221636	33	3	0.00204918032786885	1464	24173	76074,100604,236573	Gbp8,Lrrc8c,Gbp9
mouse chr1|1 B	mouse chr1|1 B	0.323178607537797	-1.12955014407472	77	6	0.00409836065573771	1464	24173	76178,26921,214855,69028,20353,16174	Coa5,Map4k4,Arid5a,Mitd1,Sema4c,Il18rap
mouse chr2|2 H3	mouse chr2|2 H3	0.33086155034761	-1.10605526800269	108	8	0.00546448087431694	1464	24173	58203,81018,20853,114644,228869,65112,20568,98999	Zbp1,Rnf114,Stau1,Slc13a3,Ncoa5,Pmepa1,Slpi,Znfx1
mouse chr10|10 D1	mouse chr10|10 D1	0.339752889936935	-1.07953671991808	34	3	0.00204918032786885	1464	24173	21664,278279,67603	Phlda1,Tmtc2,Dusp6
mouse chr1|1 C2	mouse chr1|1 C2	0.339752889936935	-1.07953671991808	34	3	0.00204918032786885	1464	24173	18711,93691,18187	Pikfyve,Klf7,Nrp2
mouse chr3|3 E3	mouse chr3|3 E3	0.339752889936935	-1.07953671991808	34	3	0.00204918032786885	1464	24173	54635,76089,24088	Pdgfc,Rapgef2,Tlr2
mouse chr16|16 C3.1	mouse chr16|16 C3.1	0.343783419844558	-1.06774341336106	20	2	0.00136612021857923	1464	24173	30940,67742	Usp25,Samsn1
mouse chr15|15 A1	mouse chr15|15 A1	0.34518569282757	-1.0636727666701	49	4	0.00273224043715847	1464	24173	75646,106052,78757,239319	Rai14,Fbxo4,Rictor,Card6
mouse chr4|4 E2	mouse chr4|4 E2	0.349286126618522	-1.05186384562625	110	8	0.00546448087431694	1464	24173	74646,18707,231002,100382,230979,74155,74183,20810	Spsb1,Pik3cd,Plekhn1,AW011738,Tnfrsf14,Errfi1,Perm1,Srm
mouse chr11|11 A3.1	mouse chr11|11 A3.1	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	216549	Aftph
mouse chr4|4 C1	mouse chr4|4 C1	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	326623	Tnfsf15
mouse chr3|3 A2	mouse chr3|3 A2	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	12870	Cp
mouse chr6 B3|6	mouse chr6 B3|6	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	67138	Herc6
mouse chr5 A1|5	mouse chr5 A1|5	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	68152	Fam133b
mouse chr8 A2|8 11.42 cM	mouse chr8 A2|8 11.42 cM	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	18791	Plat
mouse chr3 F2.3|3 46.83 cM	mouse chr3 F2.3|3 46.83 cM	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	12977	Csf1
mouse chr13 B1|13 30.06 cM	mouse chr13 B1|13 30.06 cM	0.354274584536387	-1.03768300398691	7	1	0.000683060109289617	1464	24173	12328	Caml
mouse chr10|10	mouse chr10|10	0.354350736833618	-1.03746807433303	795	51	0.0348360655737705	1464	24173	379043,18451,71712,667281,71804,216344,74747,237253,606736,215772,29863,11540,67603,215008,50723,93759,213783,12798,73112,72580,71567,23924,19073,17684,66403,12140,211329,71371,68778,74732,77987,58250,327766,20728,278279,68652,50493,56516,19707,215900,67844,215798,71279,15273,103213,338362,69181,73914,21664,270685,212898	Raet1e,P4ha1,Dram1,H60b,Mtfr2,Rab21,Ddit4,Lrp11,C920009B18Rik,Adgb,Pde7b,Adora2a,Dusp6,Vezt,Icosl,Sirt1,Plekhg1,Cnn2,Abracl,Zup1,Mcm9,Katna1,Srgn,Cited2,Asf1a,Fabp7,Ncoa7,Arid5b,Gucd1,Stx11,Ascc3,Chst11,Tmem26,Spic,Tmtc2,Tab2,Txnrd1,Rbms2,Reps1,Calhm6,Rab32,Adgrg6,Slc29a3,Hivep2,Traf3ip2,Ust,Dyrk2,Irak3,Phlda1,Mthfd1l,Dse
mouse chr4|4 C3	mouse chr4|4 C3	0.366177787274576	-1.00463630594198	21	2	0.00136612021857923	1464	24173	101739,69863	Psip1,Ttc39b
mouse chr12|12 D2	mouse chr12|12 D2	0.373475207400043	-0.984903655728806	36	3	0.00204918032786885	1464	24173	217737,53314,81703	Ahsa1,Batf,Jdp2
